2theta,intensity,b1,b2,h,k,l,phase,phase_idx
29.965639550643097,0.07910631973282413,0.00055109,5.579044e-08,2,1,1,LiFePO4,1
32.55219137965314,0.19041819999860402,0.00055109,7.70950756e-08,3,0,1,LiFePO4,1
34.79334612011929,0.01219882499571671,0.00055109,9.98939236e-08,2,2,0,LiFePO4,1
35.08842867913218,0.0011379019519139936,0.00055109,1.0322083840000001e-07,4,0,0,LiFePO4,1
35.941559746228904,0.6591503657737193,0.00055109,1.1329956e-07,3,1,1,LiFePO4,1
36.82323326979359,0.19571071361788933,0.00055109,1.2443961759999998e-07,1,2,1,LiFePO4,1
38.28077350353801,0.1404750200693651,0.00055109,1.4455964410000002e-07,4,1,0,LiFePO4,1
38.673470155486164,0.006805850295431932,0.00055109,1.503655729e-07,0,0,2,LiFePO4,1
39.70162114136023,0.09727171628889886,0.00055109,1.6634162250000003e-07,1,0,2,LiFePO4,1
39.96185808072701,0.07815197465595168,0.00055109,1.70569e-07,2,2,1,LiFePO4,1
40.224211619461094,0.11308901621139425,0.00055109,1.7490796840000002e-07,4,0,1,LiFePO4,1
42.59921379241739,0.05520813177581238,0.00055109,2.1788356840000002e-07,1,1,2,LiFePO4,1
42.661577348505595,0.06549612215091961,0.00055109,2.190988864e-07,2,0,2,LiFePO4,1
43.09274681195739,0.0017272048164988449,0.00055109,2.2767212250000002e-07,4,1,1,LiFePO4,1
44.7823578813948,0.03370883391618235,0.00055109,2.6357956000000003e-07,3,2,1,LiFePO4,1
45.40445406376758,0.023105230730242707,0.00055109,2.777500804e-07,2,1,2,LiFePO4,1
46.75147248188029,0.014134282062628572,0.00055109,3.1026014010000003e-07,4,2,0,LiFePO4,1
47.25864175690436,0.00032770314497797254,0.00055109,3.231695104e-07,3,0,2,LiFePO4,1
48.58573121206117,0.008421885888620242,0.00055109,3.5872912359999995e-07,5,0,1,LiFePO4,1
49.09208532276509,0.00118603055100561,0.00055109,3.7299113289999997e-07,2,3,0,LiFePO4,1
49.63651660044175,0.0780075724934389,0.00055109,3.8875225000000005e-07,0,2,2,LiFePO4,1
49.802569600881675,0.0026586281485537007,0.00055109,3.936558563999999e-07,3,1,2,LiFePO4,1
49.79959183991758,0.007432801963194347,0.00055109,3.935680225000001e-07,0,3,1,LiFePO4,1
50.483499285762555,0.023067539501290053,0.00055109,4.1419521640000003e-07,1,2,2,LiFePO4,1
50.64457324481406,0.08578331930745557,0.00055109,4.191656049000001e-07,1,3,1,LiFePO4,1
50.917088683697116,7.904584711853531e-05,0.00055109,4.2765060250000006e-07,4,2,1,LiFePO4,1
51.08009274555713,0.04026208436364937,0.00055109,4.3279293689999994e-07,5,1,1,LiFePO4,1
52.9651946674303,0.2067712798996774,0.00055109,4.953625924e-07,2,2,2,LiFePO4,1
53.12086491757526,0.03927377353589437,0.00055109,5.007968289e-07,2,3,1,LiFePO4,1
53.17647262915779,0.04425003175920507,0.00055109,5.027377215999999e-07,4,0,2,LiFePO4,1
53.73328946496573,0.008371309341537748,0.00055109,5.225554944e-07,6,0,0,LiFePO4,1
55.52189121632236,0.09746960338958677,0.00055109,5.897932804e-07,4,1,2,LiFePO4,1
56.06277272312969,0.10677925803756945,0.00055109,6.112268760999999e-07,6,1,0,LiFePO4,1
56.93174545138062,0.0004624556372238237,0.00055109,6.467698084e-07,3,2,2,LiFePO4,1
57.0800442547349,0.1401361877504699,0.00055109,6.529609636e-07,3,3,1,LiFePO4,1
57.53153909437862,0.0004497895315051321,0.00055109,6.721048323999999e-07,6,0,1,LiFePO4,1
58.099148772079594,0.013029032562815188,0.00055109,6.966740089e-07,5,2,1,LiFePO4,1
58.74472649083259,0.07575303262485344,0.00055109,7.253588223999999e-07,4,3,0,LiFePO4,1
